product_upc,product_name,item_brand_name,MARKETING_COPY,product_image_url
70074669243,"OptiGRO, MILK-BASED Infant Formula with Iron, DHA - Brain Nourishing, LUTEIN - Eye Health, VITAMIN E - Growth & Development POWDER",SIMILAC,"No. 1 pediatrician recommended infant formula brands (Based on combined recommendations of Similac and EleCare). Over 70% more (74% more vs. our 13.1 oz Neosure formula)! Makes 16 more (4 fl oz). No palm olein oil. No artificial growth hormones (No significant difference has been shown between milk derived from rbST-treated and non-rbST-treated cows). For babies born prematurely. Enriched nutrition (Increased protein, vitamins and minerals compared to term infant formula). OptiGro: DHA - Brain nourishing; Lutein - Eye health; Vitamin E - Growth & development. Use as directed by a doctor. Breast milk is recommended. If you choose to use infant formula, the makers of Similac have a formula that's right for your baby.",https://target.scene7.com/is/image/Target/GUEST_9b379522-1503-4747-b637-3aa16b37d008
381371019427,Calming Comfort Bath,Aveeno Baby,"Aveeno Baby Calming Comfort Bath & Body Wash contains scents of lavender and vanilla - known for their calming and relaxing properties. Made with skin-soothing natural oat extract, this rich lathering baby bath and body wash is specially formulated for infants and is free of parabens, phenoxyethanol, sulfates and phthalates. The gentle formula of this bedtime baby bath cleanses and moisturizes baby's delicate skin and hair and is shown to calm and comfort fussy infants when combined with a warm bath so baby sleeps restfully. From Aveeno, a pediatrician- and dermatologist-recommended brand, Aveeno Baby Calming Comfort Lavender scent Bath is tear-free, soap-free, non-drying, and gentle enough for everyday use during baby bath time as either a hair and body cleanser or calming bath.",https://target.scene7.com/is/image/Target/GUEST_f1a150b8-83f0-4d34-bab3-a1139aaf19fe
638995006877,Natural PRECISION EYEBROW WAX WAND,Nad's,"30 g cleansing soap. 10 cotton strips. 100% natural vegan sugar wax.  For salon brows at home. Mistake-proof sugar wax easily washes away with water. Simple and effective to use on eyebrows, chin and upper lip. Nod's Natural Precision Eyebrow Wax Wand contains the formula of the Nad's Natural Sugar Wax, which requires no heating and easily washes away with water if you make a mistake! x1 Natural Precision Wax Wand 6 g (0.2 oz). x10 re-usable cotton strips. x1 pre-wax cleansing soap 30 g (1.06 oz). Natural ingredients. No fragrances or colourants. A little tip for beginners: Start with baby steps by tidying up the stray hairs and build your confidence over time towards shaping your brows to perfection! - Natalie Ismiel, Nad's Beauty Expert & Brand Ambassador. Twists & go! Slimtip applicator. Great for: Eyebrows. Upper lip & chin. From the house of Sue Ismiel & Daughters. Hair removal experts since 1992. What's your shape? Create any eyebrow shape: Arched. Steep arch. S-shaped. Rounded. Straight. nads.com. Facebook. Instagram. Twitter. YouTube. More info and demo videos at nads.com. Carton 100% recyclable. Cruelty free. Against animal testing. Dispose of packaging thoughtfully and recycle where possible. Made in Australia.",https://target.scene7.com/is/image/Target/GUEST_bb1eec02-0d97-483b-b53a-0a2f762ca35a
9300003346,Mt Olive Petite Snack Crunchers Kosher Dill Pickles 16 fl oz Jar,Mt Olive,"Mt. Olive Petite Snack Cruncher Kosher Dill pickles offer so much fresh garlic flavor in a crunchy petite pickle! The small size that packs a huge flavor punch, Mt. Olive Petite Snack Cruncher Kosher Dills deliver the classic Kosher Dill flavor you love from Mt. Olive. Made from small baby cucumbers picked at their peak, these Petite Snack Crunchers are tasty, delicious and irresistible.  Mt. Olive Pickle Co. has been producing your favorite pickles for nearly 100 years, and Mt. Olive is proud to be the #1 best-selling brand of pickles, peppers and relishes in the United States. Our crunchy, flavorful pickle goodness comes from the corner of Cucumber & Vine in our hometown in North Carolina.",https://target.scene7.com/is/image/Target/GUEST_1e692405-1d45-4fb8-bf44-7802b03d70e4
40000550785,MILK CHOCOLATE CUPID'S MIX CHOCOLATE CANDIES,M&M'S,"This Valentine's Day give the gift of chocolate to all of the important people in your life with M&M'S Milk Chocolate Valentines Candy. Enjoy this classic chocolate candy that’s loved around the world! Since 1941, M&M'S Milk Chocolate Candies have been a famous chocolate treat, and they're sure to make you popular this Valentine's Day. Coated in red, pink and white candy shells to celebrate Cupid's favorite day, M&M'S Valentines Chocolate Candies are fun to share with your loved ones. These colorful chocolates are also great for pink baby showers, birthday parties and candy buffets. Whether you use them to fill your candy bowl, share with friends and coworkers, or add some festive flair to Valentine's Day, these crunchy pieces of Valentine chocolate candy will add an extra dash of fun to your holiday.",https://target.scene7.com/is/image/Target/GUEST_211521d4-bda7-4d2d-bee5-c0d8f82b6bd6
23923320147,Earth's Best Organic Stage 2 Banana Raspberry & Brown Rice Organic Fruit & Grain Puree 4.2 oz. Pouch,Earth's Best Organic,"The best from the earth. At Earth's Best Organic brand, we take great care in every step of the baby food process to bring you. The best from the earth.",https://target.scene7.com/is/image/Target/GUEST_e4e32fb3-3f1d-4d03-a605-520124c754f3
858438005582,Zarbee's Naturals Children's Grape Flavor Sleep 50 Chewable Tablets,Zarbee's,"Zarbee's Children's melatonin chewable tablet contains 1 mg of clinically studied melatonin to help promote peaceful sleep in kids ages 3 and up. Our natural grape flavor, drug-free, easy-to-chew, non-habit-forming melatonin supplement works naturally with the body's sleep rhythm to safely and effectively help guide your child to sleep.* Our product is free of drugs, alcohol, artificial sweeteners, added flavors or dyes, and high fructose corn syrup. From the #1 Pediatrician Recommended Sleep Support Brand for Children. We’ll Bee There: Check out our complete range of sleep products for kids, adults, and babies. *For occasional sleeplessness. *These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.",https://target.scene7.com/is/image/Target/GUEST_9f264ef0-779e-4452-8795-574167f3ea87
817810014567,HONEST DIAPER RASH CREAM,THE HONEST CO.,"Other Information: Will stain clothing. Store at room temperature. Zinc oxide skin protectant. Certified to NST ANSI 305 by QAI. Helps treat & protect. Non-nano zinc oxide. Contains organic ingredients. Physician tested. Gentle diaper rash relief. Bottom line. Forms a protective layer on baby's skin to soothe irritated skin due to diaper rash. Protects chafed skin due to diaper rash and helps seal out wetness. Organic shea butter, jojoba, tamanu & coconut oils help moisturize & nurture skin. Made Without: Parabens, synthetic fragrances, silicones, petrolatum, mineral oil, lanolin, or PEGs. Honest.com. honest.com/purpose. Join us at Honest.com or call 888-862-8818. We'd love to hear from you! Our Honest Purpose. to empower people to live happy, healthy lives. honest.com/purpose. Not tested on animals. Please recycle! Made in the USA with US & imported materials.",https://target.scene7.com/is/image/Target/GUEST_35748693-132d-4809-8c57-09c7deac7e9d
15000186760,Gerber 1st Foods Supported Sitter Starter Kit Baby Food Puree 6 - 2 oz Tubs,Gerber,"My 1st fruits. Ideal for introducing fruits into your little one's diet. Start with reading the step-by-step guide. Try each tasting tub. Record baby's reaction in the progress report. Use savings coupon to move on to Gerber 1st Foods Fruits & Vegetables. Each kit contains everything you need for baby's first taste of Gerber 1st Foods fruits! Step-by-step guide. 3 Varieties in 6 tubs! Savings coupon. Supported Sitter: Your baby may be ready to start with solid food if they: Sit with support; On tummy, push up arms with straight elbows. Lean towards spoon with an open mouth. No added starch. No added sweeteners.  Plus step-by-step guide and coupon!",https://target.scene7.com/is/image/Target/GUEST_73b3fd71-dbdc-43c4-b653-f45ddc5fd19e
892245001375,BOTTLE & DISH SOAP FRAGRANCE FREE,dapple baby,Baby friendly. Powered by plants. Fragrance free. Removes up to 50% more milk film & odor than leading brands (Visit dapplebaby.com for information). Non-toxic. Pediatrician & dermatologist tested. Hypo-allergenic. Our plant-based bottle & dish soap is so effective it removes up to 50% more milk film & odor than other leading brands! (Visit dapplebaby.com for information). Nontoxic & hypoallergenic pediatrician & dermatologist tested formulated without: parabens; sulfates; phthalates; mineral oil synthetic dyes & fragrances; SLS; MEA; DEA; TEA. dapplebaby.com. Not tested on animals. Please recycle.,https://target.scene7.com/is/image/Target/GUEST_395da6d8-a849-48f2-8a6a-5d24756390e7
310310325602,"Orajel Kids Elmo Training Toothpaste Fluoride-Free, 1 Toothbrush, 1 Toothpaste 1oz; #1 Pediatrician Recommended Fluoride-Free Toothpaste*",Orajel,"Flouride-free. Safe if swallowed. 123 Sesame Street. Naturally sourced. Orajel Training Toothpaste gently and effectively cleans little kids' teeth and gums with brushing. Best of all, it's fluoride-free, nonabrasive, and safe if swallowed when used as directed. Stage 1: Age 0+: Baby tooth & gum care teething and tooth & gum cleansers. Stage 2: Ages 0-3: Learning to brush fluoride-free training toothpaste. Stage 3: Ages 2-10: Independent brushing fluoride toothpaste. Free from: Parabens, sugar, artificial colors, dyes, sweeteners, & preservatives, alcohol, aspartame, dairy, SLS, silicone. Helps remove food 7 plaque with brushing for cleaner teeth. The toothbrush may be sanitized by pouring boiling water over brush. All toothbrush should be replaced every 3 months. Use toothbrush with adult supervision. Use for brushing only. Do not chew. Our commitment. Product supporter of Arbor Day Foundation.",https://target.scene7.com/is/image/Target/GUEST_59cfa34b-70c3-4c00-84c4-78c9d5a04b0e
15000076061,"Gerber 2nd Foods Natural for Baby Pear Baby Food, 4 oz. Tubs, 2 Count",Gerber,Natural for baby. The Goodness Inside: 2/3 pear in each tub. These pears were grown using our Clean Field Farming practices. Inner units not labeled for retail sale.,https://target.scene7.com/is/image/Target/GUEST_8c039cc1-406a-4812-b17f-8cec2e5f3606
37000318361,Dawn Ultra Value Pack Platinum Powerwash Fresh Scent Starter Kit + Refill 1 ea,Dawn,"Dawn Platinum Powerwash Dish Spray, Dish Soap is the faster, easier way to clean as you go. The spray activated suds cut through grease on contact, without water for 5X Faster* Grease Cleaning (*vs Dawn Non-Concentrated). Just Spray, Wipe, and Rinse to stay ahead of the mess and get done faster. Dawn Powerwash is great for all your dishes with its unique spray technology even your hard to reach items, like blenders and baby bottles, are easy to clean. Just, Spray, Wipe, and Rinse. For tough messes, allow the suds to sit for a few minutes than just wipe and rinse away all the grease and suds. Available in easy to use refills and comes in three amazing scents; Fresh, Apple, and Citrus.",https://target.scene7.com/is/image/Target/GUEST_023064ff-fa3b-47f0-9d42-c39cc66edf90
858438005711,"Zarbee’s Kid’s Sleep Liquid with Melatonin, Drug-Free, Non-Habit Forming, Natural Berry, 1 fl. oz.",Zarbee's,"Zarbees Kid’s Sleep Liquid with Melatonin contains 1 mg of clinically studied melatonin to help promote peaceful sleep in kids ages 3+.* This safe & effective liquid will help with your child’s occasional sleeplessness.*  Our drug-free, non-habit-forming supplement works naturally with the body's sleep rhythm to safely & effectively help guide your child to sleep.* Melatonin is a hormone the brain produces to help regulate sleep & wake cycles.* This delicious, natural berry flavor liquid supplement is made from carefully selected ingredients inspired by nature - free of drugs, alcohol, artificial flavors, dyes and gluten. Zarbee’s is the #1 Pediatrician Recommended Sleep Support Brand for Children. Get the whole hive Zzzing: Check out our complete range of sleep products for kids, adults, and babies. *For occasional sleeplessness. *These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.",https://target.scene7.com/is/image/Target/GUEST_08fdca09-00d8-4b0e-92e0-8b97a7c1888d
86800110828,"Neutrogena Pure & Free Baby Mineral Sunscreen with SPF 50, 3 fl. oz",Neutrogena,"Help protect your baby's skin against harmful UV rays and prevent sunburn with Neutrogena Pure & Free Baby Mineral Sunscreen Lotion with SPF 50. Formulated specifically for baby's delicate skin, this dermatologist-tested baby sunscreen lotion features a naturally sourced 100% zinc oxide sunscreen active ingredient formula that offers superior Broad Spectrum SPF 50 protection against harmful UVA and UVB rays. The tear-free sunscreen formula contains Purescreen Technology that helps absorb, reflect and scatter dangerous sunrays. Free of fragrance, parabens, phthalates, dyes and irritating chemicals, it's safe for use on baby's sensitive skin and has been awarded the National Eczema Association Seal of Acceptance. From the number 1 dermatologist-recommended suncare brand, our hypoallergenic baby zinc sunscreen is water-resistant for 80 minutes. Apply to baby before sun exposure and help protect their skin during outdoor activities like biking, hiking or taking a walk with the family.",https://target.scene7.com/is/image/Target/GUEST_ac7cb514-66fa-4664-8cfc-b4ee8ffeb8c4
679234052996,"gripe water relieves occasional stomach discomfort from Gas Colic Fussiness Hiccups LIQUID DIETARY SUPPLEMENT, original",mommy's BLISS,"No. 1 selling brand. Relieves occasional stomach discomfort from: gas; colic; fussiness; hiccups. Free of dyes, alcohol  & parabens. 24 Servings. No-spill syringe/adapter. Gripe Water Original is an herbal supplement used to help ease gas and stomach discomfort often associated with colic and hiccups. Fennel & ginger extracts. Safe & gentle. 100% Vegetarian & vegan. No refrigeration needed. No alcohol or parabens. No artificial flavors or colors. For moms, by moms. Our family-run company was founded by my mom, who raised three children while working as a nurse and certified midwife. Driven by compassion for other moms, she created Mommy's Bliss to safely and naturally bring families back to wellness. As a new mom myself, I understand how important it is to choose products that I trust to work effectively and safely and make my little ones happy! - Yasmin Kaderali - mom, daughter & CEO. Please recycle. Mommy’s Bliss Foundation: Bliss for every baby. As moms, we know how much a helping hand is worth, and your purchase supports improving the health of 20,000+ children around the globe. Learn more at: www.mommysbliss.com/foundation. Women Owned and led.",https://target.scene7.com/is/image/Target/GUEST_6abf4ef4-d756-4e85-8581-0c2f27aacc51
300875115626,Enfamil NeuroPro 0-12 Months Gentlease Infant Formula 32 fl oz,Enfamil,"No.1 pediatrician recommended brand. Ready to use. Do not add water. For easing gas, fussiness & crying. Infant formula. Milk-based with iron. MFGM (Milk Fat Globule Membrane) & DHA brain building nutrition previously found only in breast milk (In amounts supported by clinical research). Designed to help reduce crying in 24 hours. Gentle easy-to-digest proteins. NeuroPro MFGM sourced with no artificial growth hormones (No significant difference has been shown between milk derived from rbST-treated and non-rbST-treated cows). NeuroPro, a fat-protein blend of MFGM & DHA previously found only in breast milk. Emerging evidence from a clinical study showed MFGM in formula supports cognitive development similar to breast milk (as measured by Bayley-II cognitive score at 12 months in a different formula with MFGM added as an ingredients). Expert-recommended omega-3 DHA. Gentle easy-to-digest proteins. Our trusted Gentlease formula-clinically proven to reduce fussiness, gas and crying in 24 hours, now has MFGM! Facts to feel good about. This exclusive formula is only available only from the Enfamil brand. Experts agree on the many benefits of breast milk. If you choose to use infant formula, ask your baby's doctor about Enfamil NeuroPro Gentlease.",https://target.scene7.com/is/image/Target/GUEST_85e35b18-f8fe-46a5-89ba-9b68dffa7f27
381371019427,Aveeno Baby Calming Comfort Lavender & Vanilla Scented Bath 18 fl oz,Aveeno,"Recommended by pediatricians & dermatologists. New look. New gentle fragrance. Natural oat extract + lavender scent. Gently cleanses baby's skin. Helps calm baby before bedtime. Tear- free. We use high quality, natural oats, and carefully harvest their moisturizing and soothing properties. Natural Oat Extract: Carefully extracted from the oat kernel. Lavender Scent: Known for its calming properties. PH - balanced. Tear-free. Free of sulfates, soap, parabens, phthalates, phenoxyethanol. Aveeno is a pediatrician and dermatologist recommended brand.",https://target.scene7.com/is/image/Target/GUEST_f1a150b8-83f0-4d34-bab3-a1139aaf19fe
41100811240,A+D Original Diaper Rash Ointment & Skin Protectant 4 oz,A+D,Other Information: Store between 68 degrees to 77 degrees F (20 degrees to 25 degrees C). Helps prevent & treat diaper rash. Instantly forms a protective barrier to help seal out wetness. New look. Prevent. Pediatrician recommended. Paraben-free. Dye-free. Phthalate-free. Trusted for over 80 years. A+D provides gentle and effective solutions for baby's precious skin. www.myADbaby.com. Questions? 800-317-2165. Product of Canada.,https://target.scene7.com/is/image/Target/GUEST_438183f2-7d94-47fa-beab-11164ce41e71
381371019427,Calming Comfort Bath,Aveeno Baby,"Aveeno Baby Calming Comfort Bath & Body Wash contains scents of lavender and vanilla - known for their calming and relaxing properties. Made with skin-soothing natural oat extract, this rich lathering baby bath and body wash is specially formulated for infants and is free of parabens, phenoxyethanol, sulfates and phthalates. The gentle formula of this bedtime baby bath cleanses and moisturizes baby's delicate skin and hair and is shown to calm and comfort fussy infants when combined with a warm bath so baby sleeps restfully. From Aveeno, a pediatrician- and dermatologist-recommended brand, Aveeno Baby Calming Comfort Lavender scent Bath is tear-free, soap-free, non-drying, and gentle enough for everyday use during baby bath time as either a hair and body cleanser or calming bath.",https://target.scene7.com/is/image/Target/GUEST_f1a150b8-83f0-4d34-bab3-a1139aaf19fe
814521011755,LAUNDRY STAIN REMOVER,DREFT,"Made for tough stains. No dyes. Hypoallergenic. Dreft Laundry Stain Remover is specially formulated for tough stains on infants' and children's clothing, bedding and blankets. Its advanced cleaning system can safely remove stains and odors caused by formula, spit-up, food, diarrhea and more. 49 plant-based ingredients. Free of: Dyes, chlorine and phosphates. Hypoallergenic from the no. 1 pediatrician recommended baby detergent. Gentle cleaning power helps remove common baby stains. Contains no phosphate.",https://target.scene7.com/is/image/Target/GUEST_617f0454-832c-4a9d-bdac-e9cc91276005
300875111321,MILK-BASED INFANT FORMULA POWDER WITH IRON DESIGNED TO PROMOTE COMFORTABLE STOOLS,ENFAMIL,"Designed for digestive health & soft stools. No. 1 Enfamil. No. 1 brand recommended by pediatricians. Neuro Complete: Helps support a healthy brain. 4 Areas Pediatricians Check for Most: cognitive; motor; communication; social. Clinically proven (Proven in Enfamil Infant formula) blend of two prebiotics to soften stools. Easy-to-digest gentle protein. Enfamil Reguline is designed to help support digestive health and promote soft stools. The Enfamil blend of two prebiotics has been clinically proven (Proven in Enfamil Infant formula) in published studies to promote soft stools and is designed to help support digestive health in infants. Prebiotics are a type of carbohydrate found in foods like breast milk and some fruits and vegetables. Easy-to-digest proteins that are partially broken down. If you have a question, we are here for you. Call us toll free: 1-800-Baby123, 8 am to 4:30 pm Monday-Saturday, Central Time. Or visit Enfamil.com. Experts agree on the many benefits of breast milk. If you choose to use infant formula, ask your baby's doctor about Enfamil Reguline. Filled by weight, not by volume; some setting may occur. Make approx 90 fl oz. This exclusive formula is available only from the Enfamil brand.",https://target.scene7.com/is/image/Target/GUEST_a8439ce5-63a6-44a6-904c-4657b048c5da
851770006101,"CLEAN GRASS-FED 20 G, CALORIES 130, SUGAR 3G MILK PROTEIN SHAKE, VANILLA BEAN",ORGAIN,"Grass-fed protein. No artificial preservatives. Our Commitment to Clean Nutrition: 100% New Zealand sourced pasture-raised milk protein. No carrageenan. Protein That's Yum-Believable: Goodbye chalky, gritty protein. Hello creamy smoothness in every sip. Our clean protein shakes are non-GMO, have no carrageenan or artificial preservatives or flavors. These babies are packed with protein and swoon-worthy flavor to serve up goodness that keeps you fueled, no matter where you are. Simply put: 20 g grass-fed milk protein, no artificial flavors, colors or preservatives, and much yum. Our Commitment to Clean Nutrition: Orgain's relentless pursuit of better nutrition that doesn't compromise on taste is based on my belief that real foods can make a real difference. That passion fuels our mission to help people live vibrant lives through good, clean nutrition. In good health, Andrew Abraham, M.D. Founder, Cancer Survivors & Food Entrepreneur.",https://target.scene7.com/is/image/Target/GUEST_f4e990ca-2c80-41c8-abd7-5ef8fcd39e72
23923335004,BABY FOOD PUREE,EARTH'S BEST,"The Best from the Earth. At Earth's Best Organic brand, we take great care in every step of the baby food process to bring you.",https://target.scene7.com/is/image/Target/GUEST_99496458-c9fa-46aa-98f3-b79d9ae40a71
23923335080,"Earth's Best, Baby Food Puree, Banana, Blueberry",Earth's Best,"The Best from the Earth: At Earth's Best Organic brand, we take great care in every step of the baby food process to bring you the best from the earth.",https://target.scene7.com/is/image/Target/GUEST_20af79ee-188c-452f-9c30-2badbc0b64c4
819573015119,Happy Baby Organics Clearly Crafted Stage 1 Green Beans Jar 4 oz UNIT,HappyBaby,Introduce your baby to solid foods by the spoonful with Happy Baby Clearly Crafted jars. Every delicious organic fruit & veggie recipe is listed on the jar and can be traced back to the farm for confidence in every bite. This organic vegetable puree is made with organic green beans for a vibrant flavor that will delight developing taste buds. Happy Baby Clearly Crafted jars offer simple recipes developed with experts for little ones exploring the world of solid foods.,https://target.scene7.com/is/image/Target/GUEST_608d5184-53dc-400e-a4ae-50daa5b73549
300450167620,Infants' Cherry Flavor Acetaminophen Pain + Fever 160 mg Oral Suspension,Tylenol,"Infants' Tylenol Oral Suspension with Dye-Free Cherry flavor provides temporary pain relief from your child's minor aches and pains due to the common cold, flu, sore throat, headache and toothache. The dye-free formula of this liquid medicine also temporarily reduces fever and starts working to relieve symptoms in as little as 15 minutes. Each 5-milliliter dose contains 160 milligrams of acetaminophen, a known pain reliever and fever reducer. Infants' Tylenol is the #1 pediatrician-recommended brand for infant teething pain, is ibuprofen-, aspirin- and alcohol-free, and is gentle on little tummies with a kid-friendly cherry flavor. It includes a SimpleMeasure syringe with dosing for children 2 to 3 years of age. For dosing information for children 2 years and under, ask your healthcare professional. Help provide relief for your baby with Tylenol, the #1 pediatrician-recommended brand of pain reliever and fever reducer.",https://target.scene7.com/is/image/Target/GUEST_c684cab7-74d9-4478-b1ed-d62eb9afb1d8
381370042303,"WASH & SHAMPOO, LIGHTLY SCENTED",AVEENO,"Gently cleanse your baby's skin and hair with Aveeno Baby Daily Moisture 2-in-1 Bath Wash & Shampoo, which features a nourishing formula that gently cleanses without drying. For babies with sensitive skin, this tear-free formula is safe for use on baby's delicate skin and hair. From a pediatrician-recommended brand, the baby body wash and shampoo formula contains natural oat extract, which is known to soothe and gently nourish delicate skin. The rich lathering formula rinses clean, leaving a light, fresh fragrance. This hypoallergenic baby wash and shampoo is free from soap, parabens, sulfates, phenoxyethanol and phthalates and can be used every day to help keep your baby's skin and hair soft and smooth.",https://target.scene7.com/is/image/Target/GUEST_89e0d984-aac3-4a53-819e-3f20ceac31c5
853826003584,"organic creamies appple, spinach, pea & kiwi freeze-dried veggie, fruit, & coconut milk snacks",HAPPY BABY,"Freeze-dried veggie, fruit, & coconut milk snacks. Certified Organic by CCOF. Certified USDA Organic. Dairy & Gluten free. Organic is always Non-GMO. Made without the use of GMO ingredients. 40% Veggies. Melts in baby's mouth. Our happy promise. We are real moms, pediatricians & nutritionists on a mission to bring happiness and health to our little ones and the planet. Our team creates nutritious meals and snacks that make eating enlightened, effortless, and delicious. From our Happy Family to yours! With love Shazi. Founder & chief mom. Our Enlightened Nutrition Philosophy: Coconut milk is creamy, delicious, and dairy free; Learning to pick up helps with baby's development; Melts in baby's mouth. Your Child May Be Ready For Organic Creamies When She or He: Pulls self up to stand with support. Crawls without tummy touching the ground. Uses jaws to mash food between gums. Picks up food to eat with thumb and forefinger. how2recycle.info. Facebook. Twitter. Instagram. Pinterest. Come meet our dedicates team and learn more about our carefully crafted products at happyfamilybrands.com. Certified B Corporation. Packaging made without BPA.",https://target.scene7.com/is/image/Target/GUEST_f5abec1b-de5f-4c1c-b342-aa495d02bd65
381371175673,WASH & SHAMPOO,JOHNSON'S,"Gentle enough for newborns and good for the whole family, Johnson's Head-To-Toe Baby Body Wash & Shampoo helps make bath time bonding time with your baby. This ultra-mild 2-in-1 baby bath wash & shampoo is pediatrician-tested and pH-balanced to baby skin and washes away 99.9% of germs. Containing over 90 percent ingredients of natural origin,* this sulfate-free baby shampoo and cleanser is gentle enough to cleanse baby's sensitive skin. The Johnson's No More Tears formula makes this baby wash tear-free and as gentle to your baby's eyes as pure water. This baby body wash and hair shampoo contains no harsh fragrances, parabens, phthalates, or dyes & Johnson's does not test on animals. Apply the hypoallergenic baby wash & shampoo with warm water using your hand or a washcloth, gently lather, rinse, and follow with massage using Johnson's Head to Toe Baby Lotion.*Based on average cumulative volume of ingredients in Johnson's Head-To-Toe wash & shampoo, using ISO DIS 16128 (water included).",https://target.scene7.com/is/image/Target/GUEST_083adc5f-c178-40e1-8617-3b0b78cacb4f
70074629520,Similac Sensitive For Fussiness and Gas Infant Formula with Iron Powder 1-29.8 oz Can,Similac,"No.1 brand fed in hospitals. Over 48% more! (Compared to our 20.1 oz power when made as directed). Makes 16 more (Compared to our 20.1 oz power when made as directed). No palm olein oil. No artificial growth hormones (No significant difference has been shown between milk derived from rbST-treated and non-rbST-treated cows). For fussiness & gas due to lactose sensitivity. Brain Nourishing - DHA. Eye Health - Lutein . Growth & Development - Vitamin E. Breast milk is recommended. If you choose to use infant formula, the makers of Similac have a formula that's right for your baby.",https://target.scene7.com/is/image/Target/GUEST_3d0f8b6b-90e1-4608-94eb-b17cea2b1f5a
41100811325,A+D Treat Diaper Rash Cream 4 oz Box,A+D,Other Information: Store between 20 degrees to 25 degrees C (68 degrees to 77 degrees F). With dimethicone + zinc oxide. New look. Works on contact to help treat & calm diaper rash. Allows skin to heal naturally. Pediatrician recommended. Paraben-free. Dye-free. Moisturizing with aloe. Trusted for over 80 years. A+D provides gentle and effective solutions for baby's precious skin. www.myADbaby.com. Questions? 800-317-2165.,https://target.scene7.com/is/image/Target/GUEST_e25220cc-d2a7-49d2-a27d-0d1ca3cb9843
70074574318,OPTIGRO MILK-BASED POWDER INFANT FORMULA WITH IRON,SIMILAC,"No artificial growth hormones (No significant difference has been shown between milk derived from rbST-treated and non-rbST-treated cows).For babies born prematurely. Enriched nutrition (increased protein, vitamins and minerals compared to term infant formula). DHA for brain. Lutein for eyes. Vitamin E for development. Breast milk is recommended. If you choose to use infant formula, the makers of Similac have a formula that's right for your baby. C. Cohini oil is a source of DHA. M. Alpina oil is a source of ARA.",https://target.scene7.com/is/image/Target/GUEST_fe2acb45-3b20-4da1-8ada-17a7e39700f8
679234106323,Mommy's Bliss Omega Plus DHA Natural Lemon & Orange Flavors Prenatal 60 Gummies,Mommy's Bliss,"Supports baby's brain & eye development. Prenatal omega + DHA: As moms, we know how important it is to you to give your baby extra support from the start. Our delicious Prenatal Omega + DHA gummies contain a proprietary blend of the omega fatty acids and DHA, both essential for baby's brain and eye development. We use vegetarian DHA derived from chia seeds and algae so you don't have to experience that fishy taste that comes from fish-based DHA. Free of 8 major food allergens. Designed by moms, for moms. Nobody understands the highs and lows of pregnancy like other moms. We're moms. We've been there. We know that sometimes you need a little more than your daily multivitamin to make the day more comfortable as your belly grows or to give your baby a little extra nourishment. We've put our experience to work creating a line of pre- and postal products designed with moms need in mind. - Yasmin Kaderali mom & CEO.",https://target.scene7.com/is/image/Target/GUEST_15f0b8e2-7060-4733-92c0-f4eb7ecb7b57
50000935604,Good Start Soothe Comforting Probiotic Drops 0.34 fl oz,Good Start,"Dietary Supplement. Non GMO. Not made with genetically engineered ingredients. No. 1 pediatrician recommended brand for colic (In the infant probiotic category. Based on a quintiles MS ProVoice survey, 2020). Clinically-studied and patented (Protected by patents: US 7,374, 924, US 8,114,397, US 8,785,183) probiotic, L. reuteri. Only probiotic shown to be effective in reducing colic & spit-ups. Promotes a healthy digestive function & regularity. Birth+. Comfort From The Inside: Babies occasionally experience digestive issues such as colic, spit-ups and irregular stooling. These, particularly colic, may be related to not having enough good bacteria in the digestive system. Gerber Good Start Soothe Comforting Probiotic Drops contains the unique Lactobacillus reuteri (DSM 17938) that naturally promotes growth of good bacteria in your baby's gut. It is the only probiotic clinically shown to be effective in reducing colic and spit-ups. It also supports healthy digestive function so your baby will have regular stools.  MyGerber.com. We're awake when you are. Visit MyGerber.com & meet Dotti or call anytime: 1-800-397-6761. These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.  Product of Denmark.",https://target.scene7.com/is/image/Target/GUEST_c0a8bff3-a240-447b-b73a-a35fae306e8b
41100811240,A+D Original Diaper Rash Ointment & Skin Protectant 4 oz,A+D,Other Information: Store between 68 degrees to 77 degrees F (20 degrees to 25 degrees C). Helps prevent & treat diaper rash. Instantly forms a protective barrier to help seal out wetness. New look. Prevent. Pediatrician recommended. Paraben-free. Dye-free. Phthalate-free. Trusted for over 80 years. A+D provides gentle and effective solutions for baby's precious skin. www.myADbaby.com. Questions? 800-317-2165. Product of Canada.,https://target.scene7.com/is/image/Target/GUEST_438183f2-7d94-47fa-beab-11164ce41e71
